open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1760519700000000,4177.77,4181.0,4146.67,4153.5,8593.2948,1760520599999999,35736269.973139,86215,4177.4053,17372666.242024,0
1760520600000000,4153.51,4165.83,4137.03,4160.83,8659.2571,1760521499999999,35945676.157455,74490,4782.1046,19856176.398626,0
1760521500000000,4160.82,4169.56,4147.92,4155.87,3801.8113,1760522399999999,15810505.81059,47529,1540.7891,6407001.439723,0
1760522400000000,4155.88,4157.61,4144.32,4154.99,2823.7633,1760523299999999,11719370.86747,48750,1695.4177,7036799.759282,0
1760523300000000,4154.99,4154.99,4116.65,4127.57,9669.7824,1760524199999999,39942264.539943,75026,4178.9752,17263425.079808,0
1760524200000000,4127.57,4131.91,4112.5,4123.22,6065.8183,1760525099999999,25001346.827613,63127,2880.0688,11872760.380205,0
1760525100000000,4123.22,4127.27,4117.47,4118.66,3019.2661,1760525999999999,12447617.9249,38291,1244.3109,5130613.483152,0
1760526000000000,4118.66,4131.17,4111.58,4114.37,2991.534,1760526899999999,12324588.345103,49542,1227.1047,5055918.421754,0
1760526900000000,4114.37,4116.15,4087.78,4104.37,9706.4165,1760527799999999,39783079.59029,88757,3906.461,16015665.077297,0
1760527800000000,4104.38,4115.53,4097.44,4115.06,3109.9762,1760528699999999,12772770.19938,47914,1907.1574,7833021.68134,0
1760528700000000,4115.06,4115.52,4096.09,4099.9,2814.5932,1760529599999999,11552539.948424,35209,1109.6987,4554372.27198,0
1760529600000000,4099.89,4107.14,4089.07,4101.8,4710.9253,1760530499999999,19299738.41813,67586,2333.4081,9561678.457996,0
1760530500000000,4101.8,4106.6,4070.2,4077.9,7409.9072,1760531399999999,30312092.322373,80739,3362.3809,13764957.695382,0
1760531400000000,4077.9,4088.87,4075.0,4083.86,6214.8438,1760532299999999,25366450.371162,84461,3859.1634,15750319.34952,0
1760532300000000,4083.86,4096.0,4081.65,4094.8,3840.0838,1760533199999999,15703416.692805,60239,2015.4052,8241586.957197,0
1760533200000000,4094.8,4094.8,4068.75,4071.66,6004.4235,1760534099999999,24484334.78266,71197,2034.4537,8296088.849902,0
1760534100000000,4071.65,4086.1,4067.05,4076.83,3498.2534,1760534999999999,14265455.410191,59648,2120.648,8649811.529951,0
1760535000000000,4076.83,4103.82,4056.1,4078.21,13868.4903,1760535899999999,56594323.957388,184802,6517.377,26601063.993686,0
1760535900000000,4078.21,4086.15,4018.03,4055.23,23271.4867,1760536799999999,94162691.572381,213636,11615.2154,46994258.744394,0
1760536800000000,4055.24,4105.23,4053.25,4086.88,13003.7156,1760537699999999,53106977.890869,155043,7033.0846,28716664.579932,0
1760537700000000,4086.88,4099.79,4073.02,4079.93,6266.9818,1760538599999999,25599960.154736,110891,2727.0892,11143483.451897,0
1760538600000000,4079.93,4080.27,4032.76,4040.22,9844.4647,1760539499999999,39912628.348205,143011,4848.1627,19649601.808185,0
1760539500000000,4040.23,4040.56,3993.26,4009.87,13031.9415,1760540399999999,52308542.802692,164141,5651.0801,22683485.551339,0
1760540400000000,4009.86,4021.78,3988.88,4005.63,9071.5575,1760541299999999,36331449.283278,135395,4090.0132,16384929.515696,0
1760541300000000,4005.63,4035.69,3991.5,4009.4,9858.6486,1760542199999999,39546150.09448,121280,5093.0642,20428179.608474,0
1760542200000000,4009.39,4018.86,3975.25,3985.39,13189.8079,1760543099999999,52633157.168629,145973,7762.2578,30971619.856823,0
1760543100000000,3985.39,3985.4,3959.33,3980.97,10773.1224,1760543999999999,42796808.281459,138087,5101.7232,20266862.358507,0
1760544000000000,3980.98,3993.37,3966.44,3987.39,7365.1384,1760544899999999,29324717.608418,112650,3930.7985,15652492.746322,0
1760544900000000,3987.39,4003.11,3974.89,3994.45,5132.8666,1760545799999999,20479057.031425,78327,2959.0065,11805770.313627,0
1760545800000000,3994.45,3998.34,3980.0,3984.41,3324.8272,1760546699999999,13255138.05459,63912,1591.4132,6344904.598242,0
1760546700000000,3984.41,3994.32,3974.1,3976.07,4660.5532,1760547599999999,18567642.885304,74832,1921.5537,7657783.39423,0
1760547600000000,3976.08,3976.69,3936.0,3938.11,11915.3492,1760548499999999,47092356.973012,134352,4953.7802,19578953.513141,0
1760548500000000,3938.11,3956.97,3929.66,3947.22,14125.9873,1760549399999999,55738764.329767,116463,9096.508,35904307.148141,0
1760549400000000,3947.22,3971.2,3935.52,3968.59,6336.5094,1760550299999999,25069684.3042,81028,2883.4213,11408244.753224,0
1760550300000000,3968.59,3994.32,3968.59,3993.0,6930.4122,1760551199999999,27599551.67797,68832,3830.2148,15253236.998081,0
1760551200000000,3992.99,3995.69,3970.11,3982.27,5049.1079,1760552099999999,20103144.745606,58749,2209.6131,8794960.060758,0
1760552100000000,3982.26,4005.5,3982.17,3994.7,5028.5259,1760552999999999,20091059.713334,56971,3176.4559,12691826.307293,0
1760553000000000,3994.69,3999.19,3978.86,3987.05,3614.8164,1760553899999999,14420836.785537,49052,1552.7986,6195946.079743,0
1760553900000000,3987.05,4013.17,3984.61,4007.81,3724.7946,1760554799999999,14911001.758287,47457,2480.6712,9927956.441931,0
1760554800000000,4007.8,4008.7,3980.32,3991.0,3682.9895,1760555699999999,14708831.630376,50092,1344.6902,5369092.078813,0
1760555700000000,3991.0,4009.76,3985.82,4001.97,5828.2064,1760556599999999,23307266.468927,52572,3527.7661,14106094.095321,0
1760556600000000,4001.97,4006.41,3980.6,3994.94,4887.1716,1760557499999999,19514133.602501,61217,1657.5439,6616887.128964,0
1760557500000000,3994.93,3994.99,3971.75,3983.21,5410.4912,1760558399999999,21544930.925042,59187,2154.4315,8577583.932543,0
1760558400000000,3983.21,3996.16,3981.16,3985.21,2715.0521,1760559299999999,10829365.012928,36353,1601.5013,6388198.69092,0
1760559300000000,3985.22,3994.75,3957.0,3960.75,4927.4263,1760560199999999,19588820.638211,42608,2184.2882,8683980.737663,0
1760560200000000,3960.75,3985.29,3937.02,3983.29,13023.9247,1760561099999999,51520063.344026,118210,5058.9168,20016464.69651,0
1760561100000000,3983.29,3985.0,3960.0,3961.52,5942.1147,1760561999999999,23590741.766507,83194,2048.3862,8132962.876449,0
1760562000000000,3961.52,3974.23,3926.74,3956.78,9255.3911,1760562899999999,36581166.270908,112117,4045.4405,15987802.80841,0
1760562900000000,3956.7,3976.88,3944.67,3973.56,4402.7919,1760563799999999,17426484.203692,65767,2281.5616,9033228.764163,0
1760563800000000,3973.56,3981.77,3965.19,3970.09,2849.6715,1760564699999999,11327893.661767,63498,1507.0467,5991950.298622,0
1760564700000000,3970.09,3972.33,3939.66,3954.17,4380.8768,1760565599999999,17310258.919424,69045,1847.2218,7297085.326174,0
1760565600000000,3954.17,3971.3,3951.74,3970.0,3426.0844,1760566499999999,13569819.295549,70044,1671.5426,6622186.329925,0
1760566500000000,3970.01,3980.79,3963.36,3965.5,3695.2375,1760567399999999,14677465.163774,51868,1892.8783,7521038.079219,0
1760567400000000,3965.5,3979.92,3964.71,3974.67,2452.6255,1760568299999999,9743677.797135,39538,1463.5607,5815207.197175,0
1760568300000000,3974.67,3975.7,3953.11,3961.65,2584.9798,1760569199999999,10241163.585551,46961,991.354,3926255.199731,0
1760569200000000,3961.65,3985.89,3953.66,3979.78,3702.1047,1760570099999999,14694980.3345,55583,2182.0135,8662110.707325,0
1760570100000000,3979.78,3985.14,3967.22,3980.42,3659.6872,1760570999999999,14557760.575172,40864,1586.712,6313010.447827,0
1760571000000000,3980.41,3993.8,3977.27,3988.21,3151.8102,1760571899999999,12561537.119844,43376,1833.2137,7307453.555387,0
1760571900000000,3988.22,3989.04,3978.38,3985.61,1606.3974,1760572799999999,6398604.973042,29230,642.7054,2560424.271363,0
1760572800000000,3985.61,3994.4,3976.33,3976.34,3869.2941,1760573699999999,15425551.469896,69922,2183.1493,8705410.807012,0
1760573700000000,3976.34,3997.64,3976.07,3994.5,3088.6682,1760574599999999,12322091.284894,91282,1580.6899,6307246.372248,0
1760574600000000,3994.49,3994.49,3979.1,3980.97,3870.8932,1760575499999999,15427042.6696,88305,2132.1902,8498247.402961,0
1760575500000000,3980.97,3990.0,3978.6,3981.89,2609.2358,1760576399999999,10393102.375896,60651,1393.02,5549544.396894,0
