open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
1769697000000000,0.12036,0.12071,0.11951,0.1197,23042767.0,1769697899999999,2766115.93921,30369,9706643.0,1165535.47988,0
1769697900000000,0.11969,0.11995,0.11867,0.11874,57483415.0,1769698799999999,6852036.57841,36718,41641061.0,4963393.47397,0
1769698800000000,0.11875,0.1188,0.11577,0.11618,160290069.0,1769699699999999,18821616.29611,111236,84653057.0,9942928.25631,0
1769699700000000,0.11619,0.11704,0.11555,0.11682,51795429.0,1769700599999999,6031344.44937,70392,34670676.0,4037214.23816,0
1769700600000000,0.11681,0.11713,0.11533,0.1156,55878863.0,1769701499999999,6477000.65679,54732,34492614.0,3995714.80411,0
1769701500000000,0.11559,0.11659,0.11541,0.11623,38390774.0,1769702399999999,4451641.04098,41399,22588041.0,2619714.3419,0
1769702400000000,0.11622,0.11622,0.11533,0.11619,36138482.0,1769703299999999,4179763.37741,41080,22347123.0,2584090.47025,0
1769703300000000,0.11619,0.11661,0.11557,0.11569,25878111.0,1769704199999999,3000922.86233,23843,15713419.0,1821768.07141,0
1769704200000000,0.11568,0.11659,0.11562,0.11643,24832655.0,1769705099999999,2883816.63713,21767,15002864.0,1742588.09929,0
1769705100000000,0.11644,0.11715,0.11644,0.11711,15492091.0,1769705999999999,1810175.27778,18532,8356275.0,976512.78521,0
1769706000000000,0.11712,0.11823,0.11707,0.11802,21379852.0,1769706899999999,2516719.98624,21047,13469571.0,1585416.33069,0
1769706900000000,0.11801,0.11881,0.11768,0.1177,23941249.0,1769707799999999,2832965.60165,24017,10675285.0,1263545.65417,0
1769707800000000,0.1177,0.11784,0.11703,0.11717,8832574.0,1769708699999999,1037628.39229,13754,4330046.0,508862.56489,0
1769708700000000,0.11718,0.11722,0.11658,0.1167,16214691.0,1769709599999999,1895391.16803,16222,7319789.0,855747.55097,0
1769709600000000,0.11669,0.11693,0.11652,0.11657,8468304.0,1769710499999999,988233.93716,13381,4271955.0,498562.74602,0
1769710500000000,0.11656,0.11673,0.11547,0.11561,33875162.0,1769711399999999,3924800.40521,24934,15774265.0,1827794.61844,0
1769711400000000,0.1156,0.11596,0.11466,0.11575,44071558.0,1769712299999999,5081284.09598,32701,18994550.0,2192056.64019,0
1769712300000000,0.11574,0.11574,0.1144,0.11469,30118847.0,1769713199999999,3457369.46075,31834,13163352.0,1511246.26134,0
1769713200000000,0.11468,0.11512,0.11455,0.11503,16176193.0,1769714099999999,1858441.1661,20260,8765910.0,1007091.47298,0
1769714100000000,0.11504,0.1154,0.11459,0.11518,13835227.0,1769714999999999,1591413.47528,16190,8069970.0,928471.54279,0
1769715000000000,0.11519,0.11608,0.11518,0.11574,23857705.0,1769715899999999,2759507.35225,19874,14770361.0,1708311.70204,0
1769715900000000,0.11574,0.11594,0.11552,0.11555,6579033.0,1769716799999999,761361.97552,9243,4256281.0,492564.12993,0
1769716800000000,0.11556,0.1159,0.1153,0.11562,10582184.0,1769717699999999,1222753.76416,9052,5116424.0,591435.2943,0
1769717700000000,0.11562,0.11603,0.11557,0.11577,6922091.0,1769718599999999,801704.56464,5816,4463400.0,516924.01198,0
